id,identifier__nrsr,identifier__parldata,name,sort_name,family_name,given_name,honorific_prefix,birth_date,gender,national_identity,email,image,source,start_date,end_date,faction_id,term,faction
1342641010489295989810633454950596465667071,1342641010489295989810633454950596465667071,54d2a516273a394ad5db98d2,Dušan Švantner,"Švantner, Dušan",Švantner,Dušan,Ing.,1946-12-19,male,slovenská,dusan_svantner@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d2/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=134&CisObdobia=5,2010-07-08,2012-03-10,33,5,Klub SNS
13512189926,13512189926,54d2a481273a394ad5db954f,Juraj Švec,"Švec, Juraj",Švec,Juraj,prof. MUDr.,1938-01-16,male,slovenská,svecjura@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a481273a394ad5db954f/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=135&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
13512189926,13512189926,54d2a481273a394ad5db954f,Juraj Švec,"Švec, Juraj",Švec,Juraj,prof. MUDr.,1938-01-16,male,slovenská,svecjura@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a481273a394ad5db954f/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=135&CisObdobia=2,2001-02-28,2001-06-17,0,2,Independent
13512189926,13512189926,54d2a481273a394ad5db954f,Juraj Švec,"Švec, Juraj",Švec,Juraj,prof. MUDr.,1938-01-16,male,slovenská,svecjura@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a481273a394ad5db954f/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=135&CisObdobia=2,2001-12-02,2002-09-21,0,2,Independent
13512189926,13512189926,54d2a481273a394ad5db954f,Juraj Švec,"Švec, Juraj",Švec,Juraj,prof. MUDr.,1938-01-16,male,slovenská,svecjura@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a481273a394ad5db954f/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=135&CisObdobia=2,1998-10-29,2001-02-27,2,2,Klub SDK
13512189926,13512189926,54d2a481273a394ad5db954f,Juraj Švec,"Švec, Juraj",Švec,Juraj,prof. MUDr.,1938-01-16,male,slovenská,svecjura@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a481273a394ad5db954f/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=135&CisObdobia=2,2001-06-18,2001-12-01,6,2,Klub SOP-LDÚ-SZS
13612714889425,13612714889425,54d2a482273a394ad5db9555,Jozef Tarčák,"Tarčák, Jozef",Tarčák,Jozef,PaedDr.,1959-04-25,male,slovenská,jozef_tarcak@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a482273a394ad5db9555/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=136&CisObdobia=4,1999-03-16,2002-01-29,1,2,Klub ĽS-HZDS
13612714889425,13612714889425,54d2a482273a394ad5db9555,Jozef Tarčák,"Tarčák, Jozef",Tarčák,Jozef,PaedDr.,1959-04-25,male,slovenská,jozef_tarcak@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a482273a394ad5db9555/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=136&CisObdobia=4,2006-07-04,2010-06-12,25,4,Klub ĽS-HZDS
13721422,13721422,54d2a519273a394ad5db98d6,Peter Tatár,"Tatár, Peter",Tatár,Peter,MUDr.,1953-09-10,male,slovenská,tatapete@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a519273a394ad5db98d6/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=137&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
13721422,13721422,54d2a519273a394ad5db98d6,Peter Tatár,"Tatár, Peter",Tatár,Peter,MUDr.,1953-09-10,male,slovenská,tatapete@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a519273a394ad5db98d6/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=137&CisObdobia=2,2000-12-05,2002-09-21,0,2,Independent
13721422,13721422,54d2a519273a394ad5db98d6,Peter Tatár,"Tatár, Peter",Tatár,Peter,MUDr.,1953-09-10,male,slovenská,tatapete@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a519273a394ad5db98d6/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=137&CisObdobia=2,1998-10-29,2000-12-04,2,2,Klub SDK
138115186133328281612211111691218,138115186133328281612211111691218,54d2a483273a394ad5db9560,Vojtech Tkáč,"Tkáč, Vojtech",Tkáč,Vojtech,doc. JUDr.,1949-03-02,male,slovenská,vojtech_tkac@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9560/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=138&CisObdobia=3,2003-02-08,2003-02-24,0,3,Independent
138115186133328281612211111691218,138115186133328281612211111691218,54d2a483273a394ad5db9560,Vojtech Tkáč,"Tkáč, Vojtech",Tkáč,Vojtech,doc. JUDr.,1949-03-02,male,slovenská,vojtech_tkac@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9560/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=138&CisObdobia=3,2004-06-15,2005-05-15,0,3,Independent
138115186133328281612211111691218,138115186133328281612211111691218,54d2a483273a394ad5db9560,Vojtech Tkáč,"Tkáč, Vojtech",Tkáč,Vojtech,doc. JUDr.,1949-03-02,male,slovenská,vojtech_tkac@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9560/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=138&CisObdobia=3,2002-10-15,2003-02-07,12,3,Klub ĽS-HZDS
138115186133328281612211111691218,138115186133328281612211111691218,54d2a483273a394ad5db9560,Vojtech Tkáč,"Tkáč, Vojtech",Tkáč,Vojtech,doc. JUDr.,1949-03-02,male,slovenská,vojtech_tkac@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9560/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=138&CisObdobia=3,2005-05-16,2006-06-16,16,3,Klub SMER-SD
138115186133328281612211111691218,138115186133328281612211111691218,54d2a483273a394ad5db9560,Vojtech Tkáč,"Tkáč, Vojtech",Tkáč,Vojtech,doc. JUDr.,1949-03-02,male,slovenská,vojtech_tkac@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9560/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=138&CisObdobia=3,2003-02-25,2004-06-14,21,3,Klub nezávislých poslancov NR SR
13921541,13921541,54d2a51a273a394ad5db98d8,Milan Topoli,"Topoli, Milan",Topoli,Milan,Ing.,1946-06-21,male,slovenská,topomila@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a51a273a394ad5db98d8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=139&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
13921541,13921541,54d2a51a273a394ad5db98d8,Milan Topoli,"Topoli, Milan",Topoli,Milan,Ing.,1946-06-21,male,slovenská,topomila@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a51a273a394ad5db98d8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=139&CisObdobia=2,1998-10-29,2002-09-21,1,2,Klub ĽS-HZDS
140213135,140213135,54d2a51c273a394ad5db98dc,Imrich Tóth,"Tóth, Imrich",Tóth,Imrich,RSDr.,1944-09-25,male,česká,tothimri@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a51c273a394ad5db98dc/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=140&CisObdobia=2,1998-11-03,2002-09-21,5,2,Klub SDĽ
141115131337123271212474767795252741,141115131337123271212474767795252741,54d2a483273a394ad5db9566,Katarína Tóthová,"Tóthová, Katarína",Tóthová,Katarína,prof. JUDr.,1940-02-06,female,slovenská,katarina_tothova@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9566/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=141&CisObdobia=4,2003-12-04,2004-03-05,12,3,Klub ĽS-HZDS
141115131337123271212474767795252741,141115131337123271212474767795252741,54d2a483273a394ad5db9566,Katarína Tóthová,"Tóthová, Katarína",Tóthová,Katarína,prof. JUDr.,1940-02-06,female,slovenská,katarina_tothova@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9566/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=141&CisObdobia=4,2004-08-24,2006-06-16,12,3,Klub ĽS-HZDS
141115131337123271212474767795252741,141115131337123271212474767795252741,54d2a483273a394ad5db9566,Katarína Tóthová,"Tóthová, Katarína",Tóthová,Katarína,prof. JUDr.,1940-02-06,female,slovenská,katarina_tothova@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a483273a394ad5db9566/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=141&CisObdobia=4,2006-07-04,2010-06-12,25,4,Klub ĽS-HZDS
1412141891333351211,1412141891333351211,54d2a433273a394ad5db9264,Irena Belohorská,"Belohorská, Irena",Belohorská,Irena,MUDr.,1948-03-13,female,slovenská,irena_belohorska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a433273a394ad5db9264/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=14&CisObdobia=3,1998-09-26,1998-10-28,0,2,Independent
1412141891333351211,1412141891333351211,54d2a433273a394ad5db9264,Irena Belohorská,"Belohorská, Irena",Belohorská,Irena,MUDr.,1948-03-13,female,slovenská,irena_belohorska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a433273a394ad5db9264/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=14&CisObdobia=3,1998-10-29,2002-09-21,1,2,Klub ĽS-HZDS
1412141891333351211,1412141891333351211,54d2a433273a394ad5db9264,Irena Belohorská,"Belohorská, Irena",Belohorská,Irena,MUDr.,1948-03-13,female,slovenská,irena_belohorska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a433273a394ad5db9264/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=14&CisObdobia=3,2002-10-15,2004-07-20,12,3,Klub ĽS-HZDS
1422881717555,1422881717555,54d2a51d273a394ad5db98de,Jozef Tuchyňa,"Tuchyňa, Jozef",Tuchyňa,Jozef,Ing.,1941-11-11,male,slovenská,tuchjoze@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a51d273a394ad5db98de/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=142&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
1422881717555,1422881717555,54d2a51d273a394ad5db98de,Jozef Tuchyňa,"Tuchyňa, Jozef",Tuchyňa,Jozef,Ing.,1941-11-11,male,slovenská,tuchjoze@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a51d273a394ad5db98de/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=142&CisObdobia=2,2001-02-23,2002-09-21,0,2,Independent
1422881717555,1422881717555,54d2a51d273a394ad5db98de,Jozef Tuchyňa,"Tuchyňa, Jozef",Tuchyňa,Jozef,Ing.,1941-11-11,male,slovenská,tuchjoze@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a51d273a394ad5db98de/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=142&CisObdobia=2,1998-10-29,2000-05-03,5,2,Klub SDĽ
1422881717555,1422881717555,54d2a51d273a394ad5db98de,Jozef Tuchyňa,"Tuchyňa, Jozef",Tuchyňa,Jozef,Ing.,1941-11-11,male,slovenská,tuchjoze@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a51d273a394ad5db98de/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=142&CisObdobia=2,2000-05-03,2001-01-16,5,2,Klub SDĽ
1422881717555,1422881717555,54d2a51d273a394ad5db98de,Jozef Tuchyňa,"Tuchyňa, Jozef",Tuchyňa,Jozef,Ing.,1941-11-11,male,slovenská,tuchjoze@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a51d273a394ad5db98de/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=142&CisObdobia=2,2001-01-16,2001-02-22,5,2,Klub SDĽ
1431215523223072731520316,1431215523223072731520316,54d2a486273a394ad5db957c,Roman Vavrík,"Vavrík, Roman",Vavrík,Roman,Ing.,1959-01-07,male,slovenská,roman_vavrik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a486273a394ad5db957c/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=143&CisObdobia=3,1998-09-26,1998-10-28,0,2,Independent
1431215523223072731520316,1431215523223072731520316,54d2a486273a394ad5db957c,Roman Vavrík,"Vavrík, Roman",Vavrík,Roman,Ing.,1959-01-07,male,slovenská,roman_vavrik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a486273a394ad5db957c/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=143&CisObdobia=3,1998-10-29,2002-09-21,2,2,Klub SDK
1431215523223072731520316,1431215523223072731520316,54d2a486273a394ad5db957c,Roman Vavrík,"Vavrík, Roman",Vavrík,Roman,Ing.,1959-01-07,male,slovenská,roman_vavrik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a486273a394ad5db957c/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=143&CisObdobia=3,2002-10-15,2006-06-16,15,3,Klub SDKÚ-DS
144121532,144121532,54d2a487273a394ad5db9586,Jaroslav Volf,"Volf, Jaroslav",Volf,Jaroslav,Ing.,1952-04-03,male,česká,volfjaro@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a487273a394ad5db9586/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=144&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
144121532,144121532,54d2a487273a394ad5db9586,Jaroslav Volf,"Volf, Jaroslav",Volf,Jaroslav,Ing.,1952-04-03,male,česká,volfjaro@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a487273a394ad5db9586/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=144&CisObdobia=2,1998-10-29,2002-09-21,2,2,Klub SDK
145212172,145212172,54d2a520273a394ad5db98e2,Pavol Vrždák,"Vrždák, Pavol",Vrždák,Pavol,,1952-03-24,male,slovenská,vrzdpavo@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a520273a394ad5db98e2/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=145&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
145212172,145212172,54d2a520273a394ad5db98e2,Pavol Vrždák,"Vrždák, Pavol",Vrždák,Pavol,,1952-03-24,male,slovenská,vrzdpavo@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a520273a394ad5db98e2/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=145&CisObdobia=2,1998-10-29,2002-09-21,2,2,Klub SDK
146121895,146121895,54d2a488273a394ad5db9591,Peter Weiss,"Weiss, Peter",Weiss,Peter,PhDr.,1952-07-07,male,slovenská,weispete@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a488273a394ad5db9591/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=146&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
146121895,146121895,54d2a488273a394ad5db9591,Peter Weiss,"Weiss, Peter",Weiss,Peter,PhDr.,1952-07-07,male,slovenská,weispete@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a488273a394ad5db9591/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=146&CisObdobia=2,2002-02-01,2002-09-21,0,2,Independent
146121895,146121895,54d2a488273a394ad5db9591,Peter Weiss,"Weiss, Peter",Weiss,Peter,PhDr.,1952-07-07,male,slovenská,weispete@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a488273a394ad5db9591/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=146&CisObdobia=2,1998-10-29,2002-01-31,5,2,Klub SDĽ
1472677778233329141617,1472677778233329141617,54d2a521273a394ad5db98e4,Anna Záborská,"Záborská, Anna",Záborská,Anna,MUDr.,1948-06-07,female,slovenská,anna_zaborska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a521273a394ad5db98e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=147&CisObdobia=3,1998-09-26,1998-10-28,0,2,Independent
1472677778233329141617,1472677778233329141617,54d2a521273a394ad5db98e4,Anna Záborská,"Záborská, Anna",Záborská,Anna,MUDr.,1948-06-07,female,slovenská,anna_zaborska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a521273a394ad5db98e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=147&CisObdobia=3,2000-11-29,2001-06-17,0,2,Independent
1472677778233329141617,1472677778233329141617,54d2a521273a394ad5db98e4,Anna Záborská,"Záborská, Anna",Záborská,Anna,MUDr.,1948-06-07,female,slovenská,anna_zaborska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a521273a394ad5db98e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=147&CisObdobia=3,1998-10-29,2000-11-28,2,2,Klub SDK
1472677778233329141617,1472677778233329141617,54d2a521273a394ad5db98e4,Anna Záborská,"Záborská, Anna",Záborská,Anna,MUDr.,1948-06-07,female,slovenská,anna_zaborska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a521273a394ad5db98e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=147&CisObdobia=3,2001-06-18,2002-09-21,8,2,Klub KDH
1472677778233329141617,1472677778233329141617,54d2a521273a394ad5db98e4,Anna Záborská,"Záborská, Anna",Záborská,Anna,MUDr.,1948-06-07,female,slovenská,anna_zaborska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a521273a394ad5db98e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=147&CisObdobia=3,2002-10-15,2004-07-20,14,3,Klub KDH
14821162511035,14821162511035,54d2a522273a394ad5db98e6,Peter Zajac,"Zajac, Peter",Zajac,Peter,prof. PhDr.,1946-02-03,male,slovenská,peter_zajac@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a522273a394ad5db98e6/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=148&CisObdobia=5,1998-09-26,1998-10-28,0,2,Independent
14821162511035,14821162511035,54d2a522273a394ad5db98e6,Peter Zajac,"Zajac, Peter",Zajac,Peter,prof. PhDr.,1946-02-03,male,slovenská,peter_zajac@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a522273a394ad5db98e6/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=148&CisObdobia=5,2000-12-05,2001-04-17,0,2,Independent
14821162511035,14821162511035,54d2a522273a394ad5db98e6,Peter Zajac,"Zajac, Peter",Zajac,Peter,prof. PhDr.,1946-02-03,male,slovenská,peter_zajac@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a522273a394ad5db98e6/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=148&CisObdobia=5,1998-10-29,2000-12-04,2,2,Klub SDK
14821162511035,14821162511035,54d2a522273a394ad5db98e6,Peter Zajac,"Zajac, Peter",Zajac,Peter,prof. PhDr.,1946-02-03,male,slovenská,peter_zajac@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a522273a394ad5db98e6/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=148&CisObdobia=5,2010-07-08,2012-03-10,35,5,Klub MOST-HÍD
14921474410104748329215961013329,14921474410104748329215961013329,54d2a523273a394ad5db98e8,Štefan Zelník,"Zelník, Štefan",Zelník,Štefan,MUDr.,1954-12-22,male,slovenská,stefan_zelnik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a523273a394ad5db98e8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=149&CisObdobia=5,1998-09-26,1998-10-28,0,2,Independent
14921474410104748329215961013329,14921474410104748329215961013329,54d2a523273a394ad5db98e8,Štefan Zelník,"Zelník, Štefan",Zelník,Štefan,MUDr.,1954-12-22,male,slovenská,stefan_zelnik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a523273a394ad5db98e8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=149&CisObdobia=5,2001-09-17,2001-11-26,0,2,Independent
14921474410104748329215961013329,14921474410104748329215961013329,54d2a523273a394ad5db98e8,Štefan Zelník,"Zelník, Štefan",Zelník,Štefan,MUDr.,1954-12-22,male,slovenská,stefan_zelnik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a523273a394ad5db98e8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=149&CisObdobia=5,2002-05-15,2002-07-28,0,2,Independent
14921474410104748329215961013329,14921474410104748329215961013329,54d2a523273a394ad5db98e8,Štefan Zelník,"Zelník, Štefan",Zelník,Štefan,MUDr.,1954-12-22,male,slovenská,stefan_zelnik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a523273a394ad5db98e8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=149&CisObdobia=5,2001-11-27,2002-05-14,10,2,Klub PSNS
14921474410104748329215961013329,14921474410104748329215961013329,54d2a523273a394ad5db98e8,Štefan Zelník,"Zelník, Štefan",Zelník,Štefan,MUDr.,1954-12-22,male,slovenská,stefan_zelnik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a523273a394ad5db98e8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=149&CisObdobia=5,2002-07-29,2002-09-21,10,2,Klub PSNS
14921474410104748329215961013329,14921474410104748329215961013329,54d2a523273a394ad5db98e8,Štefan Zelník,"Zelník, Štefan",Zelník,Štefan,MUDr.,1954-12-22,male,slovenská,stefan_zelnik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a523273a394ad5db98e8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=149&CisObdobia=5,1998-10-29,1999-10-19,4,2,Klub SNS
14921474410104748329215961013329,14921474410104748329215961013329,54d2a523273a394ad5db98e8,Štefan Zelník,"Zelník, Štefan",Zelník,Štefan,MUDr.,1954-12-22,male,slovenská,stefan_zelnik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a523273a394ad5db98e8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=149&CisObdobia=5,1999-10-19,2001-09-16,4,2,Klub SNS
14921474410104748329215961013329,14921474410104748329215961013329,54d2a523273a394ad5db98e8,Štefan Zelník,"Zelník, Štefan",Zelník,Štefan,MUDr.,1954-12-22,male,slovenská,stefan_zelnik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a523273a394ad5db98e8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=149&CisObdobia=5,2006-07-04,2010-06-12,29,4,Klub SNS
14921474410104748329215961013329,14921474410104748329215961013329,54d2a523273a394ad5db98e8,Štefan Zelník,"Zelník, Štefan",Zelník,Štefan,MUDr.,1954-12-22,male,slovenská,stefan_zelnik@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a523273a394ad5db98e8/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=149&CisObdobia=5,2010-07-08,2012-03-10,33,5,Klub SNS
15112218322,15112218322,54d2a470273a394ad5db94ac,Gabriel Palacka,"Palacka, Gabriel",Palacka,Gabriel,RNDr.,1960-11-07,male,slovenská,palagabr@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a470273a394ad5db94ac/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=151&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
15112218322,15112218322,54d2a470273a394ad5db94ac,Gabriel Palacka,"Palacka, Gabriel",Palacka,Gabriel,RNDr.,1960-11-07,male,slovenská,palagabr@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a470273a394ad5db94ac/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=151&CisObdobia=2,1998-10-29,1998-10-30,2,2,Klub SDK
15112218322,15112218322,54d2a470273a394ad5db94ac,Gabriel Palacka,"Palacka, Gabriel",Palacka,Gabriel,RNDr.,1960-11-07,male,slovenská,palagabr@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a470273a394ad5db94ac/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=151&CisObdobia=2,1999-08-12,2002-09-21,2,2,Klub SDK
1521891,1521891,54d2a4a8273a394ad5db97b9,Ján Benčat,"Benčat, Ján",Benčat,Ján,prof. Ing.,1943-10-04,male,slovenská,bencajan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4a8273a394ad5db97b9/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=15&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
1521891,1521891,54d2a4a8273a394ad5db97b9,Ján Benčat,"Benčat, Ján",Benčat,Ján,prof. Ing.,1943-10-04,male,slovenská,bencajan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4a8273a394ad5db97b9/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=15&CisObdobia=2,2002-07-16,2002-09-21,0,2,Independent
